unique_id,long,lat,year,source,crop,treatment,n_kgpha,p_kgpha,k_kgpha,grain_yield_kgpha
ARARI_63_790,37.594222,11.199083,2021,ARARI,Teff,NPS,80,20.1,0,1511.666667
28162_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1511.7
15872_37.678326_8.297971,37.678326,8.297971,1996,P_calibration NSRC,Teff,P,0,40.17467249,0,1512.222222
ARARI_67_895,37.481417,11.292639,2021,ARARI,Teff,NPSZnB,80,20.1,0,1512.5
ARARI_67_906,37.481417,11.292639,2021,ARARI,Teff,NP,80,20.1,0,1512.5
EIAR_151_1652,37.82789,8.36862,2021,EIAR,Teff,NPKSB,75,25,49.8,1512.5
EIAR_147_1544,37.99976,8.34588,2021,EIAR,Teff,NPKSB,75,25,49.8,1512.65625
OARI_109_3531,39.18457,8.69283,2021,OARI,Teff,NPKZnB,69,20.1,49.8,1513
29490_38.802424_14.040348,38.802424,14.040348,2016,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1513.181818
EIAR_161_1942,39.055,8.786,2021,EIAR,Teff,NPSZnB,92,30.1,0,1513.333333
EIAR_200_3101,38.972,8.324,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1513.333333
EIAR_203_3198,38.915,8.266,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1513.333333
13344_38.764311_9.784801,38.764311,9.784801,2007,P_calibration NSRC,Teff,NP,46,20.08733624,0,1513.625
OARI_122_3879,40.40115,8.52332,2021,OARI,Teff,NPKZnB,69,20.1,49.8,1513.636364
30006_38.422078_11.807463,38.422078,11.807463,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,59.50413223,1513.75
30026_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1514.25
EIAR_184_2636,38.248028,8.979167,2021,EIAR,Teff,NKSZnB,92,0,49.8,1514.375
15011_38.225359_10.316468,38.225359,10.316468,2003,P_calibration NSRC,Teff,NP,92,10.04366812,0,1514.444444
EIAR_189_2775,37.96181,8.47231,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1514.770833
OARI_100_3416,37.377,9.526,2021,OARI,Teff,NKSZnB,69,0,49.8,1515.082189
10341_38.727353_10.540814,38.727353,10.540814,2006,P_calibration NSRC,Teff,NP,138,20.08733624,0,1515.266667
10299_38.73882_10.563856,38.73882,10.563856,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1515.411111
EIAR_152_1673,37.95051,8.31853,2021,EIAR,Teff,NPKSZnB,75,25,49.8,1515.739583
2662_476,37.764,12.435,2020,ARARI,Teff,NPKSZnB,60,16.6,46.5,1516
29953_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1516.282051
16562_36.862466_11.990247,36.862466,11.990247,2004,P_calibration NSRC,Teff,P,0,20.08733624,0,1516.444444
28917_38.905523_8.65667,38.905523,8.65667,2016,OARI_NPKS_Trial,Teff,NPKSZnB,92,50.21834061,74.38,1516.5
15049_38.254163_10.30584,38.254163,10.30584,2003,P_calibration NSRC,Teff,NP,92,40.17467249,0,1516.666667
15638_38.25121_14.142155,38.25121,14.142155,2003,P_calibration NSRC,Teff,NP,138,40.17467249,0,1516.666667
EIAR_137_1255,38.01805,10.18139,2021,EIAR,Teff,NPSZnB,92,30.1,0,1516.666667
EIAR_167_2118,39.013,8.694,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1516.666667
9228_38.827016_14.053952,38.827016,14.053952,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,63,17.03056769,17.3553719,1516.667
EIAR_145_1502,37.76125,8.27114,2021,EIAR,Teff,NP,75,25,0,1516.770833
8972_37.441362_11.343462,37.441362,11.343462,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,93,14.84716157,0,1517.65
8869_39.421126_8.623085,39.421126,8.623085,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPS,42,16.59388646,0,1518
1562_166,37.837133,7.4558,2020,SARI,Teff,NP,80,24.9,0,1518
EIAR_152_1686,37.95051,8.31853,2021,EIAR,Teff,NPSZnB,75,25,0,1518.09375
10443_38.732325_10.559364,38.732325,10.559364,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1518.244444
29698_38.202236_8.607101,38.202236,8.607101,2016,OARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1518.25
16542_36.862466_11.990247,36.862466,11.990247,2004,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1518.444444
EIAR_137_1250,38.01805,10.18139,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1518.518519
EIAR_137_1260,38.01805,10.18139,2021,EIAR,Teff,NKSZnB,92,0,49.8,1518.518519
EIAR_140_1345,38.03114,10.20971,2021,EIAR,Teff,NPSZnB,92,30.1,0,1518.518519
EIAR_141_1381,38.07932,10.24187,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1518.518519
OARI_119_3840,35.17266,8.9921,2021,OARI,Teff,PKSZnB,0,20.1,49.8,1518.518519
EIAR_145_1489,37.76125,8.27114,2021,EIAR,Teff,NPKSB,75,25,49.8,1518.645833
16182_37.619417_8.295514,37.619417,8.295514,1996,P_calibration NSRC,Teff,NP,92,10.04366812,0,1518.888889
19776_37.626234_11.661433,37.626234,11.661433,2011,Cascape,Teff,NPKS,64,20.09,21,1519
13451_38.814764_9.716961,38.814764,9.716961,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1519.25
EIAR_145_1496,37.76125,8.27114,2021,EIAR,Teff,NPSZnB,75,25,0,1519.895833
20887_36.639647_12.159347,36.639647,12.159347,2016,SG 2000,Teff,NPKS,42,16.59,50,1520
28691_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,23,30.13,66.1157,1520
29159_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,74.38,1520
EIAR_178_2452,38.17104,8.96385,2021,EIAR,Teff,NPSZnB,92,30.1,0,1520
28190_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1521
1933_285,37.559294,10.482483,2020,ARARI,Teff,NPKSZnB,80,24.9,46.5,1521
13480_38.798355_9.728439,38.798355,9.728439,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1521.25
10453_38.732325_10.559364,38.732325,10.559364,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,1521.3
13457_38.814764_9.716961,38.814764,9.716961,2007,P_calibration NSRC,Teff,NP,138,20.08733624,0,1521.5
19599_36.938423_11.546747,36.938423,11.546747,2013,Cascape,Teff,NP,64,20.09,0,1521.73913
19608_36.938423_11.546747,36.938423,11.546747,2013,Cascape,Teff,NK,138,0,75,1521.73913
19613_36.938423_11.546747,36.938423,11.546747,2013,Cascape,Teff,NP,64,20.09,0,1521.73913
19616_36.9485525_11.5208347222222,36.9485525,11.52083472,2013,Cascape,Teff,NPSZnCa,69,20.08,0,1521.73913
15634_38.25121_14.142155,38.25121,14.142155,2003,P_calibration NSRC,Teff,NPK,92,40.17467249,49.58677686,1522.222222
